@id,@lon,@lat,name,cuisine,opening_hours,addr:street,smoking,amenity
4239053639,21.4307185,42.0229923,Beta,,,,,restaurant
4239355303,22.1969715,41.7386184,Зимбако,burger;regional;sandwich;kebab,,,,fast_food
4247199848,22.1911884,41.7375454,Classic Restaurant,sandwich;balkan;breakfast;pizza;kebab;local;pasta;coffee_shop;ice_cream,Mo-Su 07:00-00:00,,,restaurant
4247298789,22.1940792,41.7384717,Хамби,,,,,fast_food
4247299589,22.1933812,41.7371183,JA-JA,,,,,fast_food
4252577296,20.5959852,41.2357204,Via Ignatia,,,,,restaurant
4253086993,20.8011081,41.1166205,Dr. Falafel,,Mo-Sa 09:30-22:30  Su 16:00-23:00,7 Ноември,,restaurant
4253210327,21.4212497,41.9495659,Мулино Гарден,,,,,restaurant
4256239790,20.7324821,42.2201962,Eja,,,,,restaurant
4267161773,20.9894268,42.0041795,Restaurant Emporium,,Mo-Th 08:00-24:00  Fr-Sa 08:00-01:00  Su 08:00-24:00,,,restaurant
4267660932,20.9896305,42.0042064,Chitir Chicken,chicken,Mo-Su 09:00-23:00,,,fast_food
4267660933,20.9895845,42.0041365,Doner Kebab,kebab,,,,fast_food
4267660934,20.9893133,42.0042922,Шатци,,,,,fast_food
4267660935,20.9894680,42.0042478,Fontana Grill,steak_house,Mo-Su 08:00-24:00,,,restaurant
4270352289,21.7206493,42.1320465,Restoran Prado,burger;sandwich;regional;international;grill;coffee_shop;pasta;balkan;pancake;pizza;fish_and_chips;diner;chicken;italian_pizza;fish;seafood;mediterranean;italian;fine_dining,Mo-Th 08:00-24:00; Fr-Sa 08:00-01:00; Su 10:00-24:00,Св. Кирил и Методиј,,restaurant
4273379920,20.9632934,42.1721586,Kulla e Jetimit,,,,,restaurant
4275843195,21.4160063,41.9969599,Лавче,,,,,restaurant
4283863605,20.7972577,41.1124024,Ресторан Антико,,,,,restaurant
4292369647,21.6186125,41.9371686,Kaj Dzek,chicken;kebab;grill;local;balkan,,,,restaurant
4298036379,20.7335006,42.2161320,Aurora,balkan,,Jusuf Gervalla,,restaurant
4302211290,21.4002154,42.0030463,Бабе,fish,,,,restaurant
4315772629,21.3466800,41.0130595,Vavilon,,,,,restaurant
4318054807,22.6366903,41.2315910,Elita,fish,,,,restaurant
4318400296,21.4655483,41.9915744,Златна вилушка,,,Булевар АСНОМ,,restaurant
4321342194,20.7307690,42.2206747,Pizzeria Enigma,,,,,restaurant
4327921318,21.3986642,42.0034137,Thong Thai,thai,Sa-Su 10:00-01:00,,outside,restaurant
4346542839,21.4301208,41.9927317,Lounge Bar & Restaurant "Square 21",,,,,restaurant
4347356991,22.8581787,41.7058839,Чардак,balkan,,Страшо Пинџур,,restaurant
4355253301,21.4531813,41.9877171,Лесковачка Вили,,,,,fast_food
4355675606,21.4826074,41.9788465,Ресторан Златник,,,,,restaurant
4356193798,22.1966748,41.7388546,Кебапчилница Тасе,,,,,restaurant
4360781689,22.1922397,41.7382087,Рома,,,,,restaurant
4370511795,21.2016913,42.1951997,Sharri,,,,,restaurant
4375878893,20.9746292,42.0073877,11,,,,,restaurant
4376827005,20.8049290,41.0035617,Бане 2,,,,,restaurant
4380494182,21.5522570,41.3431784,Стојче-Метропол,,,,,restaurant
4394721598,20.6561770,40.9006516,Benvenuto,pizza,,,,restaurant
4394721599,20.6566095,40.9024427,Dante,pizza,,,,restaurant
4394721600,20.6595284,40.9017073,Endri,,,,,restaurant
4394721606,20.6579037,40.9014803,Oaz,pizza,,,,restaurant
4394721610,20.6579567,40.9012258,Rusi Grill,pizza,,,,restaurant
4394721613,20.6597806,40.9022577,Te Roni,,,,,restaurant
4394802591,21.4005479,42.0031488,7,,,,,fast_food
4405634704,20.7573957,41.7018616,Ресторан Мал Одмор,,,,,restaurant
4406532855,21.3679919,41.9953546,Вила Веранда,local,,,outside,restaurant
4407370494,21.4520843,41.9883207,еквестријан,,,,,restaurant
4408677899,20.7566660,41.7014251,Кај Тетка Вики,,,,,restaurant
4411103897,21.3354104,41.0300902,Мики Бургер,,,,,fast_food
4416462289,20.7305677,42.2100755,Esler Qebaptore,,,William Walker,,restaurant
4422001891,21.0215292,42.2412553,Restaurant & Motel Karpa,,,,,restaurant
4422047259,21.0067043,41.1085785,Етно Куќа,,,,,restaurant
4429141992,20.7986796,41.1168867,Brioni 2008,,,,,restaurant
4429142391,20.7985841,41.1169309,Exclusive Art Cuisine,,,,,restaurant
4430465598,20.9714660,42.0089630,КУБИКС - Студио за Анимација,,24/7,Ilindenska,,restaurant
4436518191,21.4362461,41.9996618,Kaj Serdarot,,,,,restaurant
4436534289,21.4360810,41.9996701,Destan,,,,,restaurant
4436534489,21.4355402,41.9994953,Австриска палта,,,,,restaurant
4448736389,22.6433683,41.4433529,Чамовски,,,,,restaurant
4453039789,20.6943305,42.0544368,Kitka,,,,,restaurant
4456514081,21.5737139,41.9973758,Gyroland,,,,,fast_food
4457471314,21.5888229,41.9864102,Royal Food Zlate,,,,,restaurant
4459578969,21.4355402,41.9949989,Амика,international,,Кеј 13 Ноември,,restaurant
4469867192,20.9135714,41.7986620,Happy M grill,,Mo-Su 09:00-02:00,,,fast_food
4471884330,21.4272930,42.0059792,Four,international;italian;fish,,,outside,restaurant
4481662566,21.4335119,41.9957030,Дион,italian,,,,restaurant
4489456010,20.6071770,41.6226607,House of Miyaks Ethno Restaurant,regional;coffee_shop;sandwich;ice_cream;international;turkish;steak_house,Mo-Su 09:00-21:00,,isolated,restaurant
4491144570,21.3936186,42.0045887,Ресторан Буре Срна,regional;international;barbecue,Mo-Su 08:00-00:00,Никола Русински,outside,restaurant
4502450591,20.9270945,41.9408980,Max Doner,kebab,,101,,fast_food
4502450789,20.9272881,41.9444009,Restoran Elita,,,101,,restaurant
4502463695,20.9398801,41.9765070,Nes Komerc,,,,,restaurant
4502468092,20.9262185,41.9420491,Rinia 97,,,,,fast_food
4502469595,20.9299290,41.9485098,Niki,,,,,restaurant
4506039993,20.7433474,42.2171521,Bahtijar Plus,,,,,restaurant
4530818689,22.9004200,41.3709709,Ресторан АтлантиС Смоларски Водопат,fish;barbecue;local;grill,Mo-Su 10:00-22:00,Smolare,,restaurant
4531682389,21.4021635,41.9959806,Македонска куќа,burger;regional;ice_cream;grill;crepe;coffee_shop;balkan;pancake;chicken;diner;fish;breakfast;tea;sausage;local;fine_dining;kebab;barbecue,Mo-Su 08:00-00:00,Митрополит Теодосиј Гологанов,,restaurant
4532522589,20.5226109,41.5101027,Drilon,,24/7,rruga Liqenit,,restaurant
4552084306,21.4648097,42.0030521,Кај Тоше на Ќоше,regional,,,,restaurant
4553896955,21.2166302,41.5121022,Млецен Ресторан Симед,,,,,fast_food
4573205008,21.3979429,42.0034744,Tripod King,asian,,,,fast_food
4573205010,21.3963477,42.0026669,Вегера,regional,Mo-Sa 06:00-24:00  Su 08:00-24:00,,outside,fast_food
4587106911,22.0622886,40.9749942,Διαχρονικόν,,,,,restaurant
4587121599,21.9268259,40.9516170,Διόνυσος,,,,,restaurant
4587348695,21.0514706,42.0755301,Ресторан Цуцла,,,,,restaurant
4591624300,20.5602269,41.0713110,Bar Restaurant Istanbul,,,,,restaurant
4594264491,21.0512358,42.0726560,Ресторан Трио,,,,,restaurant
4594432343,21.4341686,41.9955027,Ало ало,,,Кеј 13 Ноември,no,pub
4594432344,21.4348936,41.9952816,Ла Пуерта,mexican,,,,fast_food
4594432346,21.4342829,41.9954679,Даблинер,,,Кеј 13 Ноември,no,pub
4602841983,22.3355793,42.2027771,Restaurant Osogovec,regional,,Marshal Tito,isolated,restaurant
4607891197,20.6726264,42.1989980,Qebaptore & Pizzeria "Te Bisa",,,,,fast_food
4614149399,20.8375411,41.7650460,Бурими Тре,,,,,restaurant
4614149418,20.8363637,41.7653321,Панорама,,,,,restaurant
4617161296,20.7355974,42.2157289,Pizza Malsia,,Mo-Su 07:00-07:00  24:00-00:00,Xheme Gostivari,,fast_food
4642412989,20.9144193,40.9390733,Beach Bar Mystic,,,,,restaurant
4650540393,21.5093746,41.9956244,Ketering Vkusno,,,Париска Комуна,,fast_food
4650542892,21.5078989,41.9932328,Гостилница Софра,,,Париска Комуна,,restaurant
4650625589,21.5099084,41.9951884,Пицерија Кремисимо,,,,,restaurant
4677149328,20.6298755,42.3175203,Restaurant Le-Nar,,,,,restaurant
4683222726,22.8186239,41.9752689,Рибник Воденица,seafood,08:00 - 00:00,Road Route A3,outside,restaurant
4684690890,22.5726990,40.9938321,Βαγγελακης,,,,,fast_food
4690487990,21.0820720,42.2587718,Restorant Trofta,,,,,restaurant
4692190471,20.6509902,42.0615254,Shpella,,,,,restaurant
4692355534,21.0323315,42.1814764,Pizzeria Tina,,,,,restaurant
4705276389,21.0398878,42.0597188,Контраст,,,,,fast_food
4716305790,21.3352456,41.0275558,Бурбон Стрит,pizza;regional,Su-Th 08:30-00:00; Fr-Sa 08:30-01:00,Ленинова,,pub
4718381271,22.4988477,41.1373679,Restoran Sarisa,regional,,Маршал Тито,,restaurant
4720703993,21.4600445,41.9978436,Dojrana Skopje,,,,,restaurant
4723639931,20.7311636,42.2121799,Rita Ora (ex Vildani),pizza,07:00-21:00,,,fast_food
4734473401,21.4474069,42.0180550,Burek,regional,,Булевар Христијан Тодоровски Карпош,,fast_food
4740748226,21.6126147,41.9953625,Конак Јазбиње,,,,,restaurant
4741046037,22.3598489,42.1903800,Vodenicata 3,,,,,restaurant
4746796221,20.5266276,41.5215391,Ресторан Грамоз,fish;burger;sandwich;breakfast;ice_cream;grill;cake;steak_house;pasta;balkan;diner;barbecue,Mo-Su 08:00-11:00,Velko Vlahoviq bb Debar,,restaurant
4749359079,20.7408111,42.2091011,Centimetri,,,,,restaurant
4750359318,20.7433168,42.2168522,Batjari,burger,,,,fast_food
4753448922,20.9602367,41.9912803,Ultra,,,,,restaurant
4758072437,20.7408182,42.2090721,Piceria Centimetri,,Mo-Su 09:00-00:00,Sheshi Shadervanit,,restaurant
4771141151,20.8459093,41.7704206,Riben Restoran Bigor,,,,,restaurant
4804666922,21.1624357,40.9075981,Vila Raskrsnica,local,,,,restaurant
4838686622,21.4069546,42.0060914,Bonimi,regional,Mo-Su 20:00-24:00,Булевар 8-ми Септември,,restaurant
4839149455,21.4320378,41.9957057,Колектив,,,,outside,pub
4842050522,22.3361370,42.2058280,Royal Lounge Bar,,,,,restaurant
4878550622,20.6402193,41.0663504,Restorant Rema,,,,,restaurant
4878614927,20.7141154,40.8992490,Mjelma,,,,,restaurant
4879772021,20.7934666,41.1148473,Гладиатор,,,,,restaurant
4880482424,20.7198991,40.9009646,Lokali,regional,,,,restaurant
4884870823,20.7905430,41.1109837,Кај Каневче,,,,,restaurant
4884908023,20.7410279,40.9141308,Свети Наум,,,,,restaurant
4885663742,20.7542113,42.2071180,Restaurant Natyra,,,,,restaurant
4903546125,21.3567574,42.3183714,Döner Buki,,,,,fast_food
4903546126,21.3575186,42.3173533,Besi,burger,,,outside,fast_food
4912937822,20.9756816,42.0090570,Ресторан Еснав,,,,,restaurant
4912996422,20.9758291,42.0089945,Ресторан Тетовска Куќа,,,,,restaurant
4912996423,20.9758432,42.0095705,Пица-Ресторан Пунто Верде,,,,,restaurant
4915240923,20.9805382,42.0069026,Гарден Ресторант,,,,,restaurant
4920962547,21.3878449,42.0038168,Domino's,pizza,,,,fast_food
4927233921,20.8102534,42.1769455,Fuad AS,,,,,restaurant
4945457423,21.0571809,40.9721129,Proper,,,,,restaurant
4949526550,21.3573830,42.3182127,Lindi,,,,,restaurant
4949526551,21.3572356,42.3190483,Jeta,regional;burger,Mo-Su 08:00-20:00,Adem Jashari,outside,fast_food
4951274386,20.8014536,42.2942705,Electroni,,,,,restaurant
4951274415,20.8508317,42.3193347,Flamingo,,,,,fast_food
4976334922,21.4640869,41.9913259,Т'га за југ,,,,,restaurant
4978907623,20.7324843,42.2177864,Restauranti Otro,,,,,restaurant
4986923021,20.7982792,41.1121780,Порта,,,,,restaurant
4990142138,21.4412533,42.0195979,Бизнис,,,Ресенска,,restaurant
4990830295,20.7212838,40.9031754,Sirena,,,,,restaurant
4990830297,20.7208149,40.9032596,Dallga,,,,,restaurant
4990830299,20.7206843,40.9029678,Kashta,,,,,restaurant
4990831351,20.7179182,40.9020794,Miresevini,,,,,restaurant
4990831356,20.7141398,40.9016249,Dante,,,,,restaurant
4990831358,20.7137963,40.9015746,Xhili,,,,,restaurant
4990831360,20.7128014,40.9018022,Kristal,,,,,restaurant
4991814421,20.6185657,42.1638117,Qebaptore Amiri,,Mo-Su 08:00-21:00,zhur prizren,,fast_food
4993144523,20.7969483,41.1118507,Далга,,,,,restaurant
5010918895,20.8253404,42.1721676,Restaurant Marlboro,,,,,restaurant
5019758021,21.4280925,42.0039853,Парк,,,,,restaurant
5024482978,20.9215793,40.8831747,Restaurant Vasili,,,,,restaurant
5025187878,20.8500571,42.1707710,Finlandia,,,,,restaurant
5033108253,21.4191901,42.0005946,Кантина,burger;coffee_shop;sandwich;ice_cream,Monday- Satudray 09:00-24:00,Радњанска,outside,restaurant
5041735621,21.3909815,42.0049046,Chicken House,,,,,fast_food
5064700321,21.4044150,42.0353232,Аликас,,,Ul Качанички пат,,restaurant
5072397092,21.4633394,41.9914306,Пицерија Фамилија,,,,,restaurant
5074216083,21.3161910,41.9908973,Er & Bi,,,,,restaurant
5075880321,20.7991080,41.0902867,БИЧ ЕНД ЛОУНЏ ЏОВАНИ,,Mo-Sa 08:00-01:00; Su 09:00-00:00,Naum Ohridski,,restaurant
5075885521,22.6388602,41.4409617,Salomon fud,,,,,restaurant
5093444115,21.4261760,41.9955629,Piazza Liberta,,,,,pub
5097095941,20.7936666,42.1634127,Etno Selo "JASIKA",,,,,restaurant
5097095942,20.7596239,42.1654469,Restaurant Bjeshka,,,,,restaurant
5123724239,21.5712443,41.9150979,Грин Вилиџ,,Mo-Su 11:00-23:00,,,restaurant
5131817487,21.4255670,41.9955107,Domino's Pizza,pizza,Mo-Su 10:00-24:00,Димитрие Чуповски,,fast_food
5131832941,21.4276093,41.9948293,7 Скара Ресторан,grill,Mo-Th 08:00-24:00; Sa 08:00-01:00,Даме Груев,,restaurant
5141276722,21.9621699,40.8770075,ΚΑΦΕ ΟΥΖΕΡΙ Ο ΠΛΑΤΑΝΟΣ,greek,24/7,Πρός Κερασέες,,fast_food
5160613722,21.4492023,41.9899769,Мезе Бар,,Fr-Su 08:00-01:00; Su 08:00-17:00; Mo-Th 08:00-00:00,Булевар Кузман Јосифовски Питу,,restaurant
5173206422,20.7275718,42.2170602,StarBurger,,,Wesly Clark,,fast_food
5174433123,20.7276189,42.2170833,StarBurger,,,Wesly Clark,,fast_food
5180375009,20.7284486,42.1189112,Dilli,,Mo-Su 08:00-22:00,,,restaurant
5184727125,21.3678533,42.0084679,Ubac,,,Булевар Ѓорче Петров,,restaurant
5204164823,21.4170443,42.0033980,Royal Burger,,,,,fast_food
5212715921,20.8070617,42.1337952,Caffe Nedo,,24/7,Dom,,restaurant
5224224121,21.4223088,41.9916485,Gostilnica Gurman,,Mo-Su 07:00-22:00,,,restaurant
5246219203,21.4193986,41.9868025,Баба Цана,macedonian,,,,restaurant
5246880624,20.7170577,42.2080273,Burger King,burger,,Mehmet Pashe Deralla,,fast_food
5260415957,21.4239699,41.9981195,Паб Порта,,Mo-Th 09:00-00:00  Fr-Sa 09:00-01:00,Булевар Партизански Одреди,isolated,pub
5268700370,21.3931934,42.0044372,Pizza Jakomo,pizza,,Никола Русински,,restaurant
5289611966,21.3813769,42.0057641,Pub,,,,,pub
5289706560,21.4279999,41.9915759,Burger King,burger,,,,fast_food
5289706561,21.4276864,41.9913338,Star Ocean,,,,,restaurant
5292130848,21.4149006,42.0005187,Fitness house,,,,,restaurant
5292130849,21.4245830,41.9965778,American best burger,,,,,fast_food
5299947547,21.4000902,42.0029952,Foodio,,,,,fast_food
5321194052,22.7742657,41.9654757,Две Липи,,,бул. Методи Митевски Брицо,,restaurant
5331095878,21.4020786,42.0065896,Etna,,,,,fast_food
5333318377,21.4006990,42.0028979,Жужу Бургер,,,,,fast_food
5333387721,20.7331886,42.2200978,Restaurant “Arta”,,,Faik Konica,,restaurant
5334903322,22.3309502,42.2075328,Стар Лисец,,,Македонска,,restaurant
5334903323,22.3356230,42.2026632,Аквариум,,24/7,Свети Јоаким Осоговски,,restaurant
5346569393,21.0093573,42.1996914,Qafa Resort,,,,,restaurant
5346569394,21.0102523,42.1996332,Pine,,,,,restaurant
5353200157,20.7262180,42.2118995,KFC Kosovo (Drive Thru Prizren),chicken,,,,fast_food
5360834558,22.8020173,41.1651455,Σουλτούρας,Ψησταριά,,,,restaurant
5375417015,20.6685148,40.9010896,Pica te Babo,,,,,restaurant
5375472802,20.6668236,40.9013293,Pica Me Gusta,pizza,,,,fast_food
5431407636,21.4012616,42.0032708,Magic,,,,,fast_food
5448461621,21.3412151,41.0236829,Скандал,,,Партизанска,,restaurant
5448461921,20.7981623,41.1122361,Пица Александриа,italian_pizza,Su-Th 09:00-00:00; Fr-Sa 09:00-01:00,Цар Самоил,,restaurant
5467884712,21.4808444,41.9837709,Segreto Plus,,,,,restaurant
5484447537,20.6843029,40.9005105,ermano 2016,,,,,restaurant
5518914828,20.7458690,42.2119612,Marashi,,,,,restaurant
5542393287,22.2011852,41.7471233,Кафе Канал 77,,,,,restaurant
5548809221,21.4366123,41.9995926,кај сердарот,local;barbecue,,,,restaurant
5559033546,21.4349757,41.9974686,Lounge Bar Divan,pizza,,,separated,pub
5561692079,21.4565032,41.9729164,Тарапана,,,,,restaurant
5572053321,21.4205747,42.0013292,Дебар Маало,chicken;diner;beef_bowl;american;ice_cream;local;tea;pizza;burger;cake;pasta;french;italian_pizza;seafood;crepe;pancake;sandwich;coffee_shop;balkan;mediterranean;croatian;fish;kebab;breakfast;grill,Su-Th 08:00-00:30; Fr-Sa 08:00-01:00,Живко Чинго,,restaurant
5596846621,21.2407616,42.1920945,peshku,,,,,restaurant
5599746434,20.6968958,40.8680255,Joni,,,,,restaurant
5599804025,20.7109487,40.9003634,Bar Restorant Lezha,,,,,restaurant
5599804027,20.7187671,40.9028369,Sunset,,,,,restaurant
5599976622,20.7824024,40.9617356,Mermaid Terrace,,,,,restaurant
5601865133,20.7990387,41.1180922,City Chicken,,,,,fast_food
5602643621,20.7980562,41.1121475,Pizza Aleksandrija,,,,,restaurant
5606964021,21.1878054,42.2182652,Bulica Restaurant & Caffe Bar,,,,,restaurant
5614557098,22.3572149,41.9945499,Осоговска Куќа,,,,,restaurant
5624670966,21.4235595,42.0023813,МЦМ Мезе Бар,balkan,24/7,Булевар Илинден,,restaurant
5624682355,21.4239655,42.0028235,Костарика,,,,,restaurant
5624682356,21.4242333,42.0033660,Калабалак,,,,,restaurant
5624682357,21.4240111,42.0028813,Старо Скупи,,,,,restaurant
5624682358,21.4240218,42.0030128,Занзибар,pizza,,,,restaurant
5626432520,21.4210921,42.0013712,Идадија,,,,,restaurant
5626433431,21.4214837,42.0014530,Наџак,,,,,restaurant
5626433457,21.4206632,42.0010941,Zing,,,,,restaurant
5626433480,21.4200490,42.0007591,Дебар Маало,,,,,restaurant
5626433502,21.4208615,42.0014888,Кај Перо,,,,,restaurant
5630045140,20.9629592,42.1737670,Te Syla,,,,,restaurant
5653874921,20.7408392,42.2089200,EGO,,,,,restaurant
5660202454,21.4231465,41.9999867,Dogs bar,,,,,fast_food
5660583128,21.6498030,42.3093835,Te Bunari,,Mo-Su 06:00-23:00,Саве Ковачевића,,restaurant
5660583129,21.6528619,42.3080263,Eleganca,,Mo-Su 07:00-23:00,Selami Halaci,,restaurant
5672618724,21.7282115,42.1333614,Помодоро,,,,,restaurant
5687563887,21.4318165,41.9944177,BubbleWaffle's,waffle,10:00-21:00,Димитрие Чуповски,,fast_food
5692608680,21.4236496,41.9990664,Gostilnica Estel,kebab,,,,restaurant
5726418935,20.7393139,42.2094193,Tomos,,,,,restaurant
5732642226,20.6955868,42.2012797,restaurant durimi,,24/7,Tahir Sinani,,restaurant
5747737260,22.8869357,41.7619502,Хотел Гогов,,,,,restaurant
5761128522,21.0130069,41.0913864,Стар сокак,,,,,restaurant
5761129221,21.0137006,41.0891028,Сендвичара Преспа Мефо,,,,,fast_food
5770427174,21.3740403,42.0063483,Aleksandrija,,,,,restaurant
5772884450,21.7131719,42.1333475,Ambrella,,,,,restaurant
5777115753,20.9660018,42.0133094,БЕЛАМИА,fish;regional;international;ice_cream;crepe;seafood;coffee_shop;steak_house;balkan;pancake;pizza;diner;chicken,Mo-Su 09:00-23:00,Гоце Делчев,,restaurant
5782900754,21.4457433,41.9878133,Пицерија Џокер,sandwich;italian_pizza,Mo-Fr 09:00-23:00; Sa 11:00-11:00; Su 12:00-20:00,,,fast_food
5789449053,21.4361151,41.9995917,СНОШТИ МИНАВ,local,,,,restaurant
5798868260,21.4237345,41.7918174,Планинарски дом Караџица,,,,,restaurant
5798936014,20.9082428,41.7922445,Ресторант Вита Аби,,,,,restaurant
5810248383,20.7833664,40.9621226,Сен Тропе,,,,,restaurant
5811947853,21.2185145,41.5075708,Бурек,,,,,fast_food
5813417254,21.4200655,42.0009079,Кафана "Дебар Маало",savory_pancakes;german;chicken;diner;american;local;barbecue;tea;fine_dining;cake;pasta;international;french;greek;seafood;fish_and_chips;pancake;sandwich;coffee_shop;balkan;mediterranean;croatian;ramen;turkish;fish;kebab;grill,Mo-Th 08:00-00:00; Fr-Su 08:00-01:00,Живко Чинго,,restaurant
5818653481,21.0315447,42.1819125,Restaurant David's,,,,,restaurant
5824283250,22.5428579,40.9870412,Το Κουτούκι,,,,,restaurant
5830234866,21.2952137,41.9600200,Fish Grill (Macedonian Cave Restaurant),,Mo-Su 09:00-21:00,,,restaurant
5833924459,20.7362858,41.6510336,Glamour,,,,,restaurant
5834871927,20.6516188,41.2239348,Grand restaurant,,,,,restaurant
5840484087,21.4001853,42.0031615,Буре,macedonian,,,,restaurant
5841843562,21.5554324,41.3459748,Magic Food,,,,,restaurant
5853269557,20.8125826,41.0544299,Terasa Utarna,,,,,restaurant
5860547685,20.7247455,42.2226128,Halimi,,,,,restaurant
5869018606,21.4605034,42.0026892,Млечен ресторант АНЕ,regional;sandwich,,,,fast_food
5890717249,20.8075280,41.1069789,Ristorante Stazione,italian,,,,restaurant
5890928714,20.8056768,41.1090118,Irish Pub Dublin,,,,,pub
5894677145,20.6682228,40.9011103,The Change,regional,,,,restaurant
5896644185,20.8894257,41.2434073,Dedo Dimo,balkan,Mo-Su 12:00-00:00,Kuratica,,restaurant
5897434185,20.8157042,41.1259308,Ресторан Панорама,,Mo-Su 07:00-23:55,,,restaurant
5907518755,22.6871760,42.2826546,Dream's house,,,,,restaurant
5908102689,20.6410085,40.9327465,Restaurant Hotel Victoria,,,,,restaurant
5908102693,20.6379504,40.9342503,Goni Korca,,,,,restaurant
5909906008,20.6439111,41.0505076,Korca,,,,,restaurant
5909906024,20.6395201,41.0666472,Leza,regional,,,,restaurant
5909906038,20.6683585,40.9010985,Vadeha,,,,,restaurant
5909907566,20.6365771,40.9984482,Rei,regional,,,,restaurant
5911332251,20.8839683,41.5106535,Рибен Ресторан Добреноец,fish,,,,restaurant
5911332404,20.8928941,41.5034917,Фурна,,,,,restaurant
5916226488,20.6623796,40.9017554,Smoked Duck,regional  italian,,Dëshmorët e Pojskës,,restaurant
5926230349,21.6320595,41.5475438,Рибник Ресторан Оморани,fish,,,,restaurant
5942100285,20.7980320,41.1124235,Kaj Ksantani Restaurant,,,,,restaurant
5951617747,20.8740318,42.1732642,Restaurant Bujtina Freskia,regional;pizza;burger,24/7,Novi Pazar,,restaurant
5954138734,20.6639081,40.9016804,Pizeri Kupa,,,,,restaurant
5954141219,20.6642460,40.9016459,Zgara Pogradecare,,,,,fast_food
5954142795,20.6642890,40.9016419,Fast Food Shkodra,,,,,fast_food
5954144928,20.6644015,40.9016318,Prodhime Zgare,,,,,restaurant
5954146746,20.6645706,40.9015648,Cavos Bar Restaurant,pizza,,,,restaurant
5954149541,20.6627703,40.9018242,Fresh Grill Restaurant,,,Dëshmorët e Pojskës,,restaurant
5954167671,20.6656126,40.9014715,Restorant Konaku,,,,,restaurant
5954169706,20.6599533,40.9021647,Taverna Ladi,,,Dëshmorët e Pojskës,,restaurant
5954176992,20.6675063,40.9012039,Zgara Te Glenti,,,,,restaurant
5954310814,20.6575685,40.9006785,Rinia,pizza,,Rruga Rinia,,restaurant
5956366686,20.5887025,41.2397324,Pectopahot,regional;kebab;balkan,,,,restaurant
5956379085,20.5881905,41.2401095,Kutmičevica,regional;local;balkan,,,,restaurant
5958031885,20.7391212,42.2079038,Cigköfte Evi,,,,,restaurant
5999496785,21.6985476,42.1288686,Restaurant Arcus,,,,,restaurant
6012539035,20.9622925,42.1748096,Motel & Restaurant Prevalla,,,,,restaurant
6032865286,21.4371953,42.0002786,Pçela,barbecue;local,,,,restaurant
6050919146,20.7417541,42.2149048,Saç Burek,Burek;flija;Mantija;krlan;Tradicionalfood,,,no,restaurant
6054048692,21.4184238,41.9993211,Cafe Pauza,,,,,fast_food
6054050099,21.4135121,41.9947932,Воденица,,,,,restaurant
6079524205,22.5890919,42.0225504,Bumbarche,,,,,fast_food
6079524206,22.5902610,42.0228743,Jafer,,,,,fast_food
6079524217,22.5877841,42.0248909,Elita,regional,,,,restaurant
6079524220,22.5925757,42.0178073,Zlatina,fish;regional,,,,restaurant
6102488864,21.4199442,41.9959518,Restoran Frosina,local,,,,restaurant
6125715891,22.3899520,42.2246851,Дервен,,,,,fast_food
6164755128,21.4100230,42.0053622,Spizzicotto,pizza,Mo-Fr 07:00-16:00; Sa 08:00-14:00,,,fast_food
6164755129,21.4101783,42.0053452,Bon Appetit,sandwich,,,,fast_food
6253665901,22.6899779,42.2792609,Майорска къща,,,,,restaurant
6268687385,21.4520444,41.9826324,Gala Kujna,,,,,restaurant
6275187295,21.4462164,42.0365961,EZO,,,,,restaurant
6278471769,21.4100468,42.0127048,Меана Б Јавор Мрзенци,,,,,restaurant
6280460193,20.7533835,42.2266632,PONTE COFFEE AND MORE -  DARDANIA,regional;pizza;coffee_shop;sandwich;international,Mo-Su 09:00-02:00,Ukë Bytyqi,,restaurant
6291514362,21.0330103,42.1817899,Munika,,,,,restaurant
6301237543,22.5751314,40.9918239,Σπιτικό,greek,,,,restaurant
6329816785,22.3580161,42.2228585,Pashina vodenica,,,,,restaurant
6337592985,22.5034378,41.1414088,Идила,,,,,restaurant
6345996092,22.1963608,41.7386743,Стојанче Кубаската,kebab;sandwich,,,,fast_food
6346079372,22.1907365,41.7368287,Ресторан Сан-Ремо,,,,,restaurant
6347445700,22.1921774,41.7383603,У Сокако,,,,,restaurant
6347445707,22.1928555,41.7390109,Верона,,,,,restaurant
6347491473,22.1901494,41.7371339,Универзитетски Ресторант,pizza;regional;burger;coffee_shop;sandwich;kebab;chicken;ice_cream,,,,restaurant
6359901288,20.9351278,42.0189508,Driada,,,,,restaurant
6368357685,21.7788314,41.7177173,Гостилница Сокаче,,Mo-Su 08:00-00:00,Благој Ѓорев,,restaurant
6370064210,21.3312190,41.0309947,Гарден Имиџ,,,,,restaurant
6386335236,21.4362086,41.9996644,Kaj Гоце,,,,,restaurant
6388918787,20.9090036,41.7928399,Familijar Restaurant,,,,,restaurant
6393028779,20.7997775,41.1137008,Burger Station,,,,,fast_food
6393028782,20.8012066,41.1156043,Macedonska Sofra,regional,,,,restaurant
6393029979,20.7995680,41.1133047,Letnica Kitchen & Bar,,,,,restaurant
6405264185,21.4670662,41.9856161,Пицерија "Дени",pizza,,,,restaurant
6422526792,20.7395294,42.2079797,Tiffany national restaurant,,,,,restaurant
6422527096,20.7406899,42.2092878,Hyska Grill house,,,,,restaurant
